# k	cb	gl	xy
5.820000000000000000e+02	1.945714222937244267e+04	2.023089278696264373e+05	7.814900737352599390e+04
5.830000000000000000e+02	1.451067936695286942e-01	1.475982543470904851e+00	7.452556010582189749e-01
5.840000000000000000e+02	1.792764673821650723e-01	2.112745124062285651e+00	9.714124016398960615e-01
5.850000000000000000e+02	7.699812472736394739e+03	8.705791087567119393e+04	3.456318292032479803e+04
5.860000000000000000e+02	1.451045464076022584e-01	1.475930320184213773e+00	7.452559741628341783e-01
5.870000000000000000e+02	1.321457572236727218e-01	1.188785308921717299e+00	6.628785857483170396e-01
5.880000000000000000e+02	8.304296182682934102e+01	8.338362671659899661e+02	3.613830306888669952e+02
5.890000000000000000e+02	1.451007048142425315e-01	1.475999951705992963e+00	7.452389789144385768e-01
5.900000000000000000e+02	1.405811662586059496e-01	1.379620590742894448e+00	7.093834197713412282e-01
5.910000000000000000e+02	1.352449111157005973e+03	1.190937549116876835e+04	5.547557547747922399e+03
5.920000000000000000e+02	1.451607892655827070e-01	1.476327418168765560e+00	7.453746011431146012e-01
5.930000000000000000e+02	1.264562122514037712e-01	1.304148926068576797e+00	7.882895997525591891e-01
5.940000000000000000e+02	1.405811662586059774e-01	1.379620590742894892e+00	7.093834197713415612e-01
5.950000000000000000e+02	1.352449111157006655e+03	1.190937549116876653e+04	5.547557547747923309e+03
5.960000000000000000e+02	1.451607892655827348e-01	1.476327418168764893e+00	7.453746011431148233e-01
5.970000000000000000e+02	2.801841476000472286e-01	2.683966087099065145e+00	1.159292011106327847e+00
5.980000000000000000e+02	2.035580889170154478e+04	1.864885308108318422e+05	8.772465134664929064e+04
5.990000000000000000e+02	1.451633430623560372e-01	1.476264945671644790e+00	7.453183842121230418e-01
6.000000000000000000e+02	2.732390110352488910e-01	2.679235265478803640e+00	1.154952855941252965e+00
6.010000000000000000e+02	1.945714223165561634e+04	2.023089283038267749e+05	7.814900730821613979e+04
6.020000000000000000e+02	1.451680416996308509e-01	1.476308055984264067e+00	7.453364290454579377e-01
6.030000000000000000e+02	1.793106917291159563e-01	2.113026352303751576e+00	9.714537489394410308e-01
6.040000000000000000e+02	7.699812428209739664e+03	8.705791026146819058e+04	3.456318254228165461e+04
6.050000000000000000e+02	1.451664130107370720e-01	1.476290299223969038e+00	7.453717369059060793e-01
6.060000000000000000e+02	1.321566230324691671e-01	1.189094032123781064e+00	6.628037649420672750e-01
6.070000000000000000e+02	8.304302863027187698e+01	8.338364899238049475e+02	3.613833304071748671e+02
6.080000000000000000e+02	1.451601908388981121e-01	1.476337931653779689e+00	7.453551109607436942e-01
6.090000000000000000e+02	1.409037935601288316e-01	1.382252802101330280e+00	7.090522957456135700e-01
6.100000000000000000e+02	1.352448109450893753e+03	1.190936319410578290e+04	5.296377462476133587e+03
6.110000000000000000e+02	1.458045671510412589e-01	1.479836051944113162e+00	7.462222461675364071e-01
6.120000000000000000e+02	1.261149182003863667e-01	1.304192184895223372e+00	7.851795769883558318e-01
6.130000000000000000e+02	1.409037935601288316e-01	1.382252802101329836e+00	7.090522957456137920e-01
6.140000000000000000e+02	1.352448109450893753e+03	1.190936319410578108e+04	5.296377462476134497e+03
6.150000000000000000e+02	1.458045671510412589e-01	1.479836051944113162e+00	7.462222461675365182e-01
6.160000000000000000e+02	2.801801223368509675e-01	2.683902099398800534e+00	1.159251074977063256e+00
6.170000000000000000e+02	2.035580911063339227e+04	1.864885321737749910e+05	8.772464972395422228e+04
6.180000000000000000e+02	1.457983553825178136e-01	1.479787320970419762e+00	7.462261910098419992e-01
6.190000000000000000e+02	2.732951629391890402e-01	2.679292783765391039e+00	1.154965636264004392e+00
6.200000000000000000e+02	1.945714225448746583e+04	2.023089326580814086e+05	7.814900670103210723e+04
6.210000000000000000e+02	1.457985934423750574e-01	1.479864860452722253e+00	7.462560799027433411e-01
6.220000000000000000e+02	1.796493933833972489e-01	2.115837872677191367e+00	9.719291321820500151e-01
6.230000000000000000e+02	7.699812020437290812e+03	8.705790411944904190e+04	3.456317821518112760e+04
6.240000000000000000e+02	1.458049737225477760e-01	1.479839333502040111e+00	7.462456406213299198e-01
6.250000000000000000e+02	1.322202373766649675e-01	1.192309154341213207e+00	6.617613587566514299e-01
6.260000000000000000e+02	8.304341129698124746e+01	8.339630282160958359e+02	3.613859693340455124e+02
6.270000000000000000e+02	1.457996687207385178e-01	1.479835663339846397e+00	7.462158842521168234e-01
6.280000000000000000e+02	1.418705553363392990e-01	1.397133729199706131e+00	7.072758464194119910e-01
6.290000000000000000e+02	1.338803880066592455e+03	1.213491977207895798e+04	5.430344153992162319e+03
6.300000000000000000e+02	1.478927803294053378e-01	1.500185433125243550e+00	7.519116446613650639e-01
6.310000000000000000e+02	1.245139152604603366e-01	1.306287106294920619e+00	7.723376335067057008e-01
6.320000000000000000e+02	1.418705553363392990e-01	1.397133729199706131e+00	7.072758464194121020e-01
6.330000000000000000e+02	1.338803880066592910e+03	1.213491977207895798e+04	5.430344153992160500e+03
6.340000000000000000e+02	1.478927803294053378e-01	1.500185433125243106e+00	7.519116446613650639e-01
6.350000000000000000e+02	2.801694280074716326e-01	2.683692976559668431e+00	1.159100959918230256e+00
6.360000000000000000e+02	2.035581002154961243e+04	1.864885382313292939e+05	8.772464254080699175e+04
6.370000000000000000e+02	1.478989591838641982e-01	1.500171242701261676e+00	7.518917696668985240e-01
6.380000000000000000e+02	2.735321989840444057e-01	2.679587692884085381e+00	1.155056199088611901e+00
6.390000000000000000e+02	1.945714235596552680e+04	2.023089519997041207e+05	7.814900379559714929e+04
6.400000000000000000e+02	1.479028097924657281e-01	1.500288703345266761e+00	7.519173499495429569e-01
6.410000000000000000e+02	1.812671415750143900e-01	2.129775586108118457e+00	9.741811515119572773e-01
6.420000000000000000e+02	7.699810236261321734e+03	8.705787679079369991e+04	3.456315934740594093e+04
6.430000000000000000e+02	1.478961401230814154e-01	1.500205379039407649e+00	7.519031065995023244e-01
6.440000000000000000e+02	1.327994137777288031e-01	1.211820538951459136e+00	6.556470398884320927e-01
6.450000000000000000e+02	8.306934160038564130e+01	8.340253209086278048e+02	3.613271006471389342e+02
6.460000000000000000e+02	1.479041687395384885e-01	1.500197305509960222e+00	7.519258549427538796e-01
6.470000000000000000e+02	1.430283358531590499e-01	1.421632310568094137e+00	7.069920806379536016e-01
6.480000000000000000e+02	1.356483532969065209e+03	1.294467974769578359e+04	5.481663883951086063e+03
6.490000000000000000e+02	1.505028794734598330e-01	1.530347549864351286e+00	7.618682788268067441e-01
6.500000000000000000e+02	1.238418745383856739e-01	1.304126408421994565e+00	7.597489753989338235e-01
6.510000000000000000e+02	1.430283358531590499e-01	1.421632310568093915e+00	7.069920806379534906e-01
6.520000000000000000e+02	1.356483532969065209e+03	1.294467974769578905e+04	5.481663883951086063e+03
6.530000000000000000e+02	1.505028794734598607e-01	1.530347549864351953e+00	7.618682788268068551e-01
6.540000000000000000e+02	2.801711528620028924e-01	2.683661702019570328e+00	1.159039247204282308e+00
6.550000000000000000e+02	2.035581111438346488e+04	1.864885458033392788e+05	8.772463359096278145e+04
6.560000000000000000e+02	1.505070810993111574e-01	1.530431041417221305e+00	7.618680610205549320e-01
6.570000000000000000e+02	2.738475080207998791e-01	2.680059169663659979e+00	1.155316396223744491e+00
6.580000000000000000e+02	1.945714248282037079e+04	2.023089761895058909e+05	7.814900012420142593e+04
6.590000000000000000e+02	1.504950844876173088e-01	1.530463206103951590e+00	7.618777924595366846e-01
6.600000000000000000e+02	1.832119769114207430e-01	2.148403193108947118e+00	9.773784634538154048e-01
6.610000000000000000e+02	7.699807962039498307e+03	8.705784256684330467e+04	3.456313562925837323e+04
6.620000000000000000e+02	1.504971654267710512e-01	1.530385390098551124e+00	7.618587312579427895e-01
6.630000000000000000e+02	1.331106368584175914e-01	1.244942239384516647e+00	6.493860907462083443e-01
6.640000000000000000e+02	8.304740175152721804e+01	8.340209116142231096e+02	3.614124320883159385e+02
6.650000000000000000e+02	1.504995589968788350e-01	1.530435059359847028e+00	7.618767445681726702e-01
6.660000000000000000e+02	1.405554105094757866e-01	1.379437722336254390e+00	7.093915005953094211e-01
6.670000000000000000e+02	6.735860696967495642e+03	6.180958260150846036e+04	2.780624978474985619e+04
6.680000000000000000e+02	1.451028907347571839e-01	1.475953429245696613e+00	7.452550688402032053e-01
6.690000000000000000e+02	1.264936307215350497e-01	1.304120450598902359e+00	7.886221550119898449e-01
6.700000000000000000e+02	1.405554105094757866e-01	1.379437722336254613e+00	7.093915005953095321e-01
6.710000000000000000e+02	6.735860696967492913e+03	6.180958260150846036e+04	2.780624978474984891e+04
6.720000000000000000e+02	1.451028907347571562e-01	1.475953429245696613e+00	7.452550688402034273e-01
6.730000000000000000e+02	2.801847718293635214e-01	2.683971028237170042e+00	1.159296249359002218e+00
6.740000000000000000e+02	1.017791394220263464e+05	9.324439227699546609e+05	4.116395605703713954e+05
6.750000000000000000e+02	1.450991788882850519e-01	1.475980919785494061e+00	7.452502690811282360e-01
6.760000000000000000e+02	2.732333859181224067e-01	2.679231392931488820e+00	1.154950954531229312e+00
6.770000000000000000e+02	9.973219825543214392e+04	1.011544020147860865e+06	4.033271828478457755e+05
6.780000000000000000e+02	1.451067936695286942e-01	1.475982543470904851e+00	7.452556010582189749e-01
6.790000000000000000e+02	1.792764673821650723e-01	2.112745124062285651e+00	9.714124016398960615e-01
6.800000000000000000e+02	4.023554647113414831e+04	4.352910530521441833e+05	1.728141418100893206e+05
6.810000000000000000e+02	1.451045464076022584e-01	1.475930320184213773e+00	7.452559741628341783e-01
6.820000000000000000e+02	1.321457572236727218e-01	1.188785308921717299e+00	6.628785857483170396e-01
6.830000000000000000e+02	4.152440500406012802e+02	4.172868705432359093e+03	1.808319546663444498e+03
6.840000000000000000e+02	1.451007048142425315e-01	1.475999951705992963e+00	7.452389789144385768e-01
6.850000000000000000e+02	1.405811662586059496e-01	1.379620590742894448e+00	7.093834197713412282e-01
6.860000000000000000e+02	6.735860529507054707e+03	6.180958137991422700e+04	2.780624898092488002e+04
6.870000000000000000e+02	1.451607892655827070e-01	1.476327418168765560e+00	7.453746011431146012e-01
6.880000000000000000e+02	1.264562122514037712e-01	1.304148926068576797e+00	7.882895997525591891e-01
6.890000000000000000e+02	1.405811662586059774e-01	1.379620590742894892e+00	7.093834197713415612e-01
6.900000000000000000e+02	6.735860529507053798e+03	6.180958137991422700e+04	2.780624898092487274e+04
6.910000000000000000e+02	1.451607892655827348e-01	1.476327418168764893e+00	7.453746011431148233e-01
6.920000000000000000e+02	2.801841476000472286e-01	2.683966087099065145e+00	1.159292011106327847e+00
6.930000000000000000e+02	1.017791394412263471e+05	9.324439229062462691e+05	4.116395603534922702e+05
6.940000000000000000e+02	1.451633430623560372e-01	1.476264945671644790e+00	7.453183842121230418e-01
6.950000000000000000e+02	2.732390110352488910e-01	2.679235265478803640e+00	1.154952855941252965e+00
6.960000000000000000e+02	9.973219826178366202e+04	1.011544020583187346e+06	4.033271828471838962e+05
6.970000000000000000e+02	1.451680416996308509e-01	1.476308055984264067e+00	7.453364290454579377e-01
6.980000000000000000e+02	1.793106917291159563e-01	2.113026352303751576e+00	9.714537489394410308e-01
6.990000000000000000e+02	4.023554644834497594e+04	4.352910524465335766e+05	1.728141413965810207e+05
7.000000000000000000e+02	1.451664130107370720e-01	1.476290299223969038e+00	7.453717369059060793e-01
7.010000000000000000e+02	1.321566230324691671e-01	1.189094032123781064e+00	6.628037649420672750e-01
7.020000000000000000e+02	4.152440861391412454e+02	4.172869296035391017e+03	1.808319687258477643e+03
7.030000000000000000e+02	1.451601908388981121e-01	1.476337931653779689e+00	7.453551109607436942e-01
7.040000000000000000e+02	1.409037935601288316e-01	1.382252802101330280e+00	7.090522957456135700e-01
7.050000000000000000e+02	6.736329694093295075e+03	6.180956962352413393e+04	2.780624163398944802e+04
7.060000000000000000e+02	1.458045671510412589e-01	1.479836051944113162e+00	7.462222461675364071e-01
7.070000000000000000e+02	1.261149182003863667e-01	1.304192184895223372e+00	7.851795769883558318e-01
7.080000000000000000e+02	1.409037935601288316e-01	1.382252802101329836e+00	7.090522957456137920e-01
7.090000000000000000e+02	6.736329694093295075e+03	6.180956962352411210e+04	2.780624163398944802e+04
7.100000000000000000e+02	1.458045671510412589e-01	1.479836051944113162e+00	7.462222461675365182e-01
7.110000000000000000e+02	2.801801223368509675e-01	2.683902099398800534e+00	1.159251074977063256e+00
7.120000000000000000e+02	1.017791396379450744e+05	9.324439242691644467e+05	4.116395590206204215e+05
7.130000000000000000e+02	1.457983553825178136e-01	1.479787320970419762e+00	7.462261910098419992e-01
7.140000000000000000e+02	2.732951629391890402e-01	2.679292783765391039e+00	1.154965636264004392e+00
7.150000000000000000e+02	9.973219831312863971e+04	1.011544024936319911e+06	4.033271828405645792e+05
7.160000000000000000e+02	1.457985934423750574e-01	1.479864860452722253e+00	7.462560799027433411e-01
7.170000000000000000e+02	1.796493933833972489e-01	2.115837872677191367e+00	9.719291321820500151e-01
7.180000000000000000e+02	4.023554617840888386e+04	4.352910463300245465e+05	1.728141371974045469e+05
7.190000000000000000e+02	1.458049737225477760e-01	1.479839333502040111e+00	7.462456406213299198e-01
7.200000000000000000e+02	1.322202373766649675e-01	1.192309154341213207e+00	6.617613587566514299e-01
7.210000000000000000e+02	4.152444900945779409e+02	4.172995606045084060e+03	1.808322455992273035e+03
7.220000000000000000e+02	1.457996687207385178e-01	1.479835663339846397e+00	7.462158842521168234e-01
7.230000000000000000e+02	1.418705553363392990e-01	1.397133729199706131e+00	7.072758464194119910e-01
7.240000000000000000e+02	6.823741624370350110e+03	6.005550213871618325e+04	2.773584841332210635e+04
7.250000000000000000e+02	1.478927803294053378e-01	1.500185433125243550e+00	7.519116446613650639e-01
7.260000000000000000e+02	1.245139152604603366e-01	1.306287106294920619e+00	7.723376335067057008e-01
7.270000000000000000e+02	1.418705553363392990e-01	1.397133729199706131e+00	7.072758464194121020e-01
7.280000000000000000e+02	6.823741624370350110e+03	6.005550213871616870e+04	2.773584841332209908e+04
7.290000000000000000e+02	1.478927803294053378e-01	1.500185433125243106e+00	7.519116446613650639e-01
7.300000000000000000e+02	2.801694280074716326e-01	2.683692976559668431e+00	1.159100959918230256e+00
7.310000000000000000e+02	1.017791405122511351e+05	9.324439311120627681e+05	4.116395530906738131e+05
7.320000000000000000e+02	1.478989591838641982e-01	1.500171242701261676e+00	7.518917696668985240e-01
7.330000000000000000e+02	2.735321989840444057e-01	2.679587692884085381e+00	1.155056199088611901e+00
7.340000000000000000e+02	9.973219853605455137e+04	1.011544044283579919e+06	4.033271828111485811e+05
7.350000000000000000e+02	1.479028097924657281e-01	1.500288703345266761e+00	7.519173499495429569e-01
7.360000000000000000e+02	1.812671415750143900e-01	2.129775586108118457e+00	9.741811515119572773e-01
7.370000000000000000e+02	4.023554501464792702e+04	4.352910189658556483e+05	1.728141181734630954e+05
7.380000000000000000e+02	1.478961401230814154e-01	1.500205379039407649e+00	7.519031065995023244e-01
7.390000000000000000e+02	1.327994137777288031e-01	1.211820538951459136e+00	6.556470398884320927e-01
7.400000000000000000e+02	4.152704038868494649e+02	4.173057638776001113e+03	1.808263602242059051e+03
7.410000000000000000e+02	1.479041687395384885e-01	1.500197305509960222e+00	7.519258549427538796e-01
7.420000000000000000e+02	1.430283358531590499e-01	1.421632310568094137e+00	7.069920806379536016e-01
7.430000000000000000e+02	6.735819376088249555e+03	6.472303037826396030e+04	2.773581244071585752e+04
7.440000000000000000e+02	1.505028794734598330e-01	1.530347549864351286e+00	7.618682788268067441e-01
7.450000000000000000e+02	1.238418745383856739e-01	1.304126408421994565e+00	7.597489753989338235e-01
7.460000000000000000e+02	1.430283358531590499e-01	1.421632310568093915e+00	7.069920806379534906e-01
7.470000000000000000e+02	6.735819376088246827e+03	6.472303037826390937e+04	2.773581244071585388e+04
7.480000000000000000e+02	1.505028794734598607e-01	1.530347549864351953e+00	7.618682788268068551e-01
7.490000000000000000e+02	2.801711528620028924e-01	2.683661702019570328e+00	1.159039247204282308e+00
7.500000000000000000e+02	1.017791416051352717e+05	9.324439423426025314e+05	4.116395457397151040e+05
7.510000000000000000e+02	1.505070810993111574e-01	1.530431041417221305e+00	7.618680610205549320e-01
7.520000000000000000e+02	2.738475080207998791e-01	2.680059169663659979e+00	1.155316396223744491e+00
7.530000000000000000e+02	9.973219883671113348e+04	1.011544068467686186e+06	4.033271828299370245e+05
7.540000000000000000e+02	1.504950844876173088e-01	1.530463206103951590e+00	7.618777924595366846e-01
7.550000000000000000e+02	1.832119769114207430e-01	2.148403193108947118e+00	9.773784634538154048e-01
7.560000000000000000e+02	4.023554352458036738e+04	4.352909848621041165e+05	1.728140946266964602e+05
7.570000000000000000e+02	1.504971654267710512e-01	1.530385390098551124e+00	7.618587312579427895e-01
7.580000000000000000e+02	1.331106368584175914e-01	1.244942239384516647e+00	6.493860907462083443e-01
7.590000000000000000e+02	4.152484816409101995e+02	4.173053492104066208e+03	1.808348970195427000e+03
7.600000000000000000e+02	1.504995589968788350e-01	1.530435059359847028e+00	7.618767445681726702e-01
