Time	cb	gl	xy
1.308000000000000000e+03	7.560230323009459186e-01	1.491814094491610021e+01	7.347402811744240481e+00
1.311000000000000000e+03	7.561617865840959407e-01	1.565703786383905083e+01	7.717209967547413285e+00
1.314000000000000000e+03	7.306603693242391673e-01	1.512907193673974682e+01	7.153624614417134708e+00
1.317000000000000000e+03	7.164926741954928957e-01	1.541186528257117416e+01	7.289235080415463308e+00
1.320000000000000000e+03	7.431554305902359214e-01	1.591286234129247212e+01	7.865130947043596166e+00
1.323000000000000000e+03	7.103286845011870243e-01	1.574282610420374517e+01	7.490165886385579341e+00
1.326000000000000000e+03	6.326037106591292369e-01	1.522826839039518809e+01	7.521210974144793227e+00
1.329000000000000000e+03	5.906541319716430705e-01	1.490518383151079185e+01	7.412465129461562441e+00
1.332000000000000000e+03	7.488193623117422870e-01	1.512416450190276151e+01	7.523031404538929934e+00
1.335000000000000000e+03	7.200302778179451524e-01	1.469600330705567615e+01	7.106451435691070628e+00
1.338000000000000000e+03	7.341432086698450599e-01	1.613457032923821188e+01	7.949113521495378087e+00
1.341000000000000000e+03	7.159039754473817130e-01	1.535813413127184823e+01	7.609027378347463788e+00
1.344000000000000000e+03	7.258821634071779272e-01	1.571908014056792524e+01	7.830061470487935438e+00
1.347000000000000000e+03	7.502273753578866389e-01	1.519424272503309226e+01	7.514720417324547874e+00
1.350000000000000000e+03	7.874490381709662312e-01	1.555040238037235056e+01	7.617509611936556624e+00
1.353000000000000000e+03	6.201530946640829711e-01	1.473900174642783867e+01	7.261175939436517623e+00
1.356000000000000000e+03	7.827441091921689686e-01	1.549204288537427843e+01	7.662660038866175860e+00
1.359000000000000000e+03	7.346800794328903761e-01	1.589741755343093033e+01	7.891092724717723605e+00
1.362000000000000000e+03	7.279316918424532101e-01	1.552671744459595793e+01	7.755691980258122342e+00
1.365000000000000000e+03	7.778794090306103692e-01	1.551281497911884877e+01	7.674635494507974443e+00
1.368000000000000000e+03	6.883416837324973780e-01	1.524543819379455911e+01	7.248852726997269791e+00
1.371000000000000000e+03	7.062745993104797559e-01	1.664890522636770243e+01	8.121674538982258440e+00
1.374000000000000000e+03	6.839140059235784275e-01	1.614044013935767552e+01	7.730244838152489528e+00
1.377000000000000000e+03	7.267432209133923848e-01	1.537016029767023895e+01	7.656239270564813459e+00
1.380000000000000000e+03	7.317511523913565741e-01	1.609373019826158213e+01	7.950231900171544908e+00
1.383000000000000000e+03	7.385626184567225527e-01	1.578526101740316356e+01	7.511765138392022756e+00
1.386000000000000000e+03	7.937632946445023485e-01	1.534644307916936690e+01	7.616584791613823846e+00
1.389000000000000000e+03	7.290963047999938773e-01	1.539706808778177738e+01	7.580465402545252473e+00
1.392000000000000000e+03	7.406127146982572906e-01	1.533829402683633525e+01	7.556852314410305027e+00
1.395000000000000000e+03	7.216343770299809002e-01	1.540392533644959627e+01	7.225888200719394305e+00
1.398000000000000000e+03	7.454357912255527019e-01	1.535357988160168929e+01	7.531125989181576053e+00
1.401000000000000000e+03	7.038025944376983256e-01	1.546877189962522259e+01	7.622011995378896287e+00
1.404000000000000000e+03	6.946197752324163588e-01	1.582975534669352058e+01	7.430041182745572570e+00
1.407000000000000000e+03	5.925753683138381689e-01	1.530520933802611871e+01	7.583270960095454427e+00
1.410000000000000000e+03	6.204044318111145984e-01	1.436147095680287755e+01	7.162502331009870105e+00
1.413000000000000000e+03	7.486697003687622365e-01	1.602001344151609885e+01	7.935205490298759656e+00
1.416000000000000000e+03	7.391773035639387368e-01	1.523323165708974258e+01	7.408207980222284661e+00
1.419000000000000000e+03	7.250118111420699174e-01	1.583613484276554217e+01	7.742414154201940235e+00
1.422000000000000000e+03	7.389644758028968141e-01	1.588547705938043286e+01	7.860139867138373759e+00
1.425000000000000000e+03	7.337949653785336146e-01	1.588082396758784931e+01	7.816817617952830588e+00
1.428000000000000000e+03	7.470988108261935601e-01	1.558291484247310521e+01	7.519163540314711014e+00
1.431000000000000000e+03	7.571883600919704360e-01	1.576812282559333056e+01	7.756989197650097978e+00
1.434000000000000000e+03	5.872989353695252657e-01	1.545353689682919551e+01	7.569681972940561998e+00
1.437000000000000000e+03	5.723419139821754875e-01	1.590681391513185616e+01	7.790619195279416154e+00
1.440000000000000000e+03	7.382595885015222903e-01	1.521261893034768953e+01	7.347135524727568701e+00
1.443000000000000000e+03	6.993128336980221071e-01	1.579792385635809637e+01	7.828286721584158059e+00
1.446000000000000000e+03	6.945944907915957423e-02	2.561797919525373857e+01	1.182387346871454881e+01
1.449000000000000000e+03	3.104495884503633008e-02	2.605256180030094626e+01	1.198976724607856426e+01
1.452000000000000000e+03	3.774420023813362945e-02	2.600713163018964735e+01	1.199688787008071245e+01
1.455000000000000000e+03	2.080356442666819738e-02	2.612481904173699832e+01	1.205383768091668983e+01
1.458000000000000000e+03	2.106587028923589955e-02	2.609816778300885431e+01	1.203093681472895327e+01
1.461000000000000000e+03	1.836737650126329946e-02	2.603011728890393783e+01	1.199512582873257038e+01
1.464000000000000000e+03	6.266359110120411913e-03	2.613419607970016401e+01	1.203200500464978262e+01
1.467000000000000000e+03	-3.744298616970453963e-03	2.621519464050916781e+01	1.208322231622418741e+01
1.470000000000000000e+03	-1.159357137744332356e-02	2.612671692157555015e+01	1.204485330723893277e+01
1.473000000000000000e+03	-1.448671502681420087e-02	2.624471100680646884e+01	1.209366178819915660e+01
1.476000000000000000e+03	-1.013152067284250890e-03	2.618382320969107724e+01	1.208947310961544730e+01
1.479000000000000000e+03	2.178084264999835540e-02	2.610406598869301220e+01	1.207039812602985052e+01
1.482000000000000000e+03	5.099274996429414841e-02	2.606632252292554597e+01	1.207102986185044102e+01
1.485000000000000000e+03	5.728041775534520319e-02	2.613141663959839534e+01	1.209936070822831056e+01
1.488000000000000000e+03	8.247281708565323832e-02	2.605422222578989633e+01	1.209341948576371450e+01
1.491000000000000000e+03	9.285616311474864659e-02	2.595907305381377483e+01	1.206665208232397646e+01
1.494000000000000000e+03	1.273793310940747325e-01	2.583888289746038680e+01	1.202519759559001855e+01
1.497000000000000000e+03	1.597449067492615615e-01	2.582181854512196395e+01	1.204902723218471294e+01
1.500000000000000000e+03	1.772252211514170339e-01	2.590023663454435976e+01	1.208906060680780747e+01
1.503000000000000000e+03	2.167261443498076368e-01	2.583529987054437171e+01	1.208692114546128593e+01
1.506000000000000000e+03	2.389955813672677287e-01	2.582759145340538254e+01	1.207526351348044180e+01
1.509000000000000000e+03	2.421667169455790081e-01	2.583198722728613461e+01	1.208919087114629320e+01
1.512000000000000000e+03	2.371326062123008116e-01	2.583754418816573661e+01	1.208781652404101159e+01
1.515000000000000000e+03	2.463071330218642441e-01	2.592543026592248623e+01	1.213074568455722968e+01
1.518000000000000000e+03	2.458594897075921937e-01	2.589502919268061731e+01	1.211989626205951076e+01
1.521000000000000000e+03	2.356686263255177716e-01	2.585795754801161905e+01	1.208565259142976345e+01
1.524000000000000000e+03	2.354153814745590934e-01	2.576779166923642350e+01	1.204028957148268830e+01
1.527000000000000000e+03	2.358059885055679983e-01	2.595404150832384715e+01	1.214579935237386366e+01
1.530000000000000000e+03	2.373235962940511978e-01	2.591483506997451514e+01	1.211635185042260687e+01
1.533000000000000000e+03	2.434758952061266690e-01	2.581705287081286215e+01	1.207091220611486193e+01
1.536000000000000000e+03	2.359552767526086337e-01	2.591309215466849025e+01	1.211988599522212162e+01
1.539000000000000000e+03	2.369742119283010373e-01	2.591592439001396997e+01	1.210527963373648141e+01
1.542000000000000000e+03	2.384099868684215195e-01	2.593659954594649264e+01	1.212997475668993808e+01
1.545000000000000000e+03	2.460539180872649556e-01	2.580653437527444183e+01	1.205955197032794146e+01
1.548000000000000000e+03	2.296994474932461117e-01	2.585151379216093659e+01	1.209315861596027020e+01
1.551000000000000000e+03	2.415595314572699381e-01	2.581635224732949396e+01	1.207138822013169666e+01
1.554000000000000000e+03	2.337098378917170649e-01	2.599779894333984842e+01	1.216966390323635494e+01
1.557000000000000000e+03	2.357486180999951442e-01	2.595029830959282791e+01	1.212977408390290535e+01
1.560000000000000000e+03	2.413213830006704086e-01	2.583550699046274346e+01	1.208241005506201837e+01
1.563000000000000000e+03	2.404364336268933755e-01	2.596660443422429054e+01	1.214043513272501684e+01
1.566000000000000000e+03	2.351485355750368988e-01	2.594386183824432379e+01	1.213922000203072749e+01
1.569000000000000000e+03	2.320337261416732799e-01	2.587583678374375040e+01	1.208852522295534371e+01
1.572000000000000000e+03	2.312791139760872472e-01	2.598308740200513967e+01	1.214325111421181802e+01
1.575000000000000000e+03	2.421850627307919890e-01	2.594601344067744009e+01	1.212769282258758352e+01
1.578000000000000000e+03	2.322180742425977718e-01	2.591919742619078448e+01	1.211919946006129756e+01
1.581000000000000000e+03	2.372242812060525452e-01	2.594099968281060598e+01	1.212382001822917132e+01
1.584000000000000000e+03	2.320386678823261883e-01	2.588778646821267415e+01	1.209698405055096870e+01
1.587000000000000000e+03	2.254467602239760282e-01	2.592068786320625406e+01	1.210942108729435063e+01
1.590000000000000000e+03	2.324425390956104120e-01	2.592394263274829314e+01	1.211707040018233883e+01
1.593000000000000000e+03	2.352995857137705205e-01	2.579528748816513684e+01	1.204507426894841160e+01
1.596000000000000000e+03	2.316191660747449754e-01	2.590416095490900261e+01	1.210851474699223651e+01
1.599000000000000000e+03	2.215361055952915770e-01	2.599320706406656356e+01	1.214429518007467479e+01
1.602000000000000000e+03	2.345605685173572930e-01	2.589884027701588565e+01	1.211182722217854035e+01
1.605000000000000000e+03	2.284941973053804531e-01	2.592962676553676005e+01	1.211237350524386969e+01
1.608000000000000000e+03	2.271470551271065341e-01	2.599660016304101973e+01	1.215797554042853790e+01
1.611000000000000000e+03	2.270135471567462648e-01	2.583833567713255164e+01	1.207932178290279879e+01
1.614000000000000000e+03	2.247872547175479019e-01	2.589685633178019586e+01	1.210292208053809482e+01
1.617000000000000000e+03	2.271899309834838343e-01	2.591681606286000772e+01	1.211572365499739945e+01
1.620000000000000000e+03	2.324798913140531109e-01	2.582207216512091819e+01	1.207249188405430473e+01
1.623000000000000000e+03	2.262422733812642361e-01	2.588028906319217270e+01	1.208962923744789819e+01
1.626000000000000000e+03	2.259566564033452796e-01	2.580999804551184695e+01	1.204922513700200071e+01
1.629000000000000000e+03	2.293033593020210592e-01	2.598621042525120828e+01	1.215486907364289237e+01
1.632000000000000000e+03	2.192921928573344781e-01	2.596963560068459742e+01	1.215532020794034906e+01
1.635000000000000000e+03	2.252063262394043974e-01	2.602573387321698206e+01	1.216798652711208639e+01
1.638000000000000000e+03	2.257459018494304415e-01	2.578444174637473907e+01	1.203895083944626165e+01
1.641000000000000000e+03	2.202796993282800653e-01	2.589220789411919554e+01	1.209555762448583494e+01
1.644000000000000000e+03	2.319229819361968703e-01	2.593038886933342013e+01	1.212703390301469142e+01
1.647000000000000000e+03	2.271272868693533509e-01	2.590785673157891011e+01	1.210365420066448472e+01
1.650000000000000000e+03	2.332639595150026723e-01	2.589807676754775301e+01	1.210869281562891331e+01
1.653000000000000000e+03	2.267393154728909455e-01	2.600253969600677095e+01	1.215835396477720209e+01
1.656000000000000000e+03	2.312537134357062207e-01	2.592452538962203334e+01	1.212229318760970287e+01
1.659000000000000000e+03	2.268155874100364899e-01	2.593557000074933683e+01	1.212902139770590537e+01
1.662000000000000000e+03	2.250619619677152183e-01	2.596830974041285955e+01	1.213463226023935704e+01
1.665000000000000000e+03	2.242632196098300890e-01	2.600221563783424727e+01	1.214096179936388786e+01
1.668000000000000000e+03	2.235788164635619246e-01	2.588179160161049452e+01	1.210028886027655481e+01
1.671000000000000000e+03	2.177922438101428382e-01	2.602671160410680073e+01	1.216103797512637286e+01
1.674000000000000000e+03	2.231966328131791411e-01	2.598568085877418099e+01	1.213960694164870269e+01
1.677000000000000000e+03	2.248912604231995127e-01	2.598969133797645270e+01	1.215043204926064391e+01
1.680000000000000000e+03	2.243811194984600688e-01	2.593617013877081945e+01	1.211356176162206033e+01
1.683000000000000000e+03	2.194963509819497505e-01	2.595465097806345511e+01	1.213905406202648507e+01
1.686000000000000000e+03	2.200098539775043882e-01	2.612072056230516637e+01	1.222812068691952447e+01
1.689000000000000000e+03	2.240252838066467689e-01	2.603796940665452908e+01	1.216112157277042982e+01
1.692000000000000000e+03	2.225305734284137582e-01	2.596053781929632720e+01	1.214381831495903441e+01
1.695000000000000000e+03	2.263200065867002619e-01	2.601545236640633618e+01	1.216809939105308658e+01
1.698000000000000000e+03	2.267980590103204630e-01	2.602482832819838876e+01	1.217643153178961413e+01
1.701000000000000000e+03	2.264324334254567139e-01	2.599950215087689287e+01	1.215135378597704729e+01
1.704000000000000000e+03	2.264940550015268617e-01	2.599224296892015929e+01	1.214636236408487235e+01
1.707000000000000000e+03	2.267484004666500130e-01	2.594841878636365706e+01	1.213385242870269565e+01
1.710000000000000000e+03	2.199432232552677169e-01	2.594283756497497251e+01	1.212696393767732772e+01
1.713000000000000000e+03	2.228805421604546089e-01	2.598822393142947362e+01	1.216496180883911649e+01
1.716000000000000000e+03	2.292679997735390662e-01	2.588238804382855562e+01	1.210076471567994005e+01
1.719000000000000000e+03	2.287895071765274624e-01	2.604579711376241136e+01	1.216725738680186808e+01
1.722000000000000000e+03	2.267718746062354906e-01	2.596021300563964829e+01	1.214748520463992776e+01
1.725000000000000000e+03	2.285306397348557672e-01	2.604873944120590323e+01	1.218970574151181907e+01
1.728000000000000000e+03	2.330601956431470612e-01	2.586044951449696327e+01	1.209225510402504256e+01
1.731000000000000000e+03	2.176242969875120670e-01	2.594668249517437175e+01	1.211502312341432130e+01
1.734000000000000000e+03	2.211043704920383490e-01	2.604825196279183430e+01	1.219244599991849043e+01
1.737000000000000000e+03	2.198389409900272096e-01	2.596015952682297723e+01	1.214280076084767046e+01
1.740000000000000000e+03	2.218461994555218642e-01	2.591890650341932911e+01	1.212849513554728986e+01
1.743000000000000000e+03	2.252345952135755835e-01	2.590230302273525709e+01	1.209672882811104166e+01
1.746000000000000000e+03	2.186284942850204027e-01	2.595205135288250275e+01	1.213740926218160965e+01
1.749000000000000000e+03	2.132677398245673706e-01	2.599008057114015458e+01	1.216286464454074689e+01
1.752000000000000000e+03	2.191242536478635872e-01	2.596137236676862514e+01	1.213775471837554853e+01
1.755000000000000000e+03	2.222872988928390470e-01	2.597543865502089488e+01	1.214543604878696215e+01
1.758000000000000000e+03	2.159504549900435055e-01	2.595395381582849126e+01	1.211207504581294714e+01
1.761000000000000000e+03	2.176124969575800039e-01	2.591152271912199723e+01	1.212237478791546508e+01
1.764000000000000000e+03	2.221663497798553877e-01	2.600247312715054804e+01	1.215904205590755893e+01
1.767000000000000000e+03	2.255844837462429586e-01	2.598961390977231289e+01	1.213997018233821024e+01
1.770000000000000000e+03	2.253853873496354243e-01	2.597723872196217343e+01	1.214336691899765697e+01
1.773000000000000000e+03	2.170587785874187325e-01	2.587806164470395487e+01	1.208613359595932835e+01
1.776000000000000000e+03	2.128931748635989329e-01	2.599518580292835424e+01	1.215320178663683137e+01
1.779000000000000000e+03	2.162090843323810629e-01	2.601009730991414415e+01	1.215008729499223961e+01
1.782000000000000000e+03	2.157074909522921358e-01	2.604245896875224275e+01	1.217727319036605138e+01
